CODECHURN,LOCADDED,LOCDELETED,REVISIONS,AGE,BUGFIXES,REFACTORINGS,ERROR_DENSITY,LOC
8,5,3,2,72,0,0,0,1381
30,14,16,1,65,0,0,0,1429
22,11,11,1,65,0,0,0,1413
369,259,110,2,43,0,0,0,1054
4,2,2,2,43,0,0,0,19
0,0,0,1,58,0,0,0,107
11,1,10,1,21,0,0,0,5
32,30,2,2,43,0,0,0,111
6,3,3,1,45,1,0,0,471
23,3,20,1,21,0,0,0,78
143,103,40,3,43,0,0,0,485
173,132,41,4,10,0,0,0,848
32,17,15,2,43,0,0,0,38
17,10,7,2,43,0,0,0,358
28,15,13,2,43,0,0,0,33
40,32,8,2,43,0,0,0,908
19,13,6,2,43,0,0,0,102
333,241,92,2,43,0,0,0,800
26,18,8,1,51,0,0,0,708
1,0,1,1,26,0,0,0,251
49,47,2,2,10,0,0,0,82
193,114,79,9,10,0,0,0,921
6,5,1,1,73,0,0,0,100
114,96,18,7,21,0,0,0,619
4,1,3,1,21,0,0,0,92
19,12,7,2,43,0,0,0,213
347,299,48,3,10,0,0,0,1190
55,39,16,3,10,0,0,0,97
35,22,13,3,21,0,0,0.00181983621474067,1099
361,311,50,3,43,0,0,0,690
273,230,43,4,43,0,0,0,328
5,3,2,2,1,0,0,0,608
40,19,21,6,43,1,0,0,840
0,0,0,1,73,0,0,0,118
6,3,3,2,43,0,0,0,20
189,143,46,6,42,0,0,0,1145
0,0,0,1,76,0,0,0,62
6,3,3,2,43,0,0,0,19
8,7,1,1,43,0,0,0,79
29,13,16,3,43,2,0,0,731
252,173,79,6,10,0,0,0,3655
10,5,5,2,33,0,0,0,1390
14,7,7,1,45,0,0,0,1354
14,7,7,1,45,0,0,0,250
4,3,1,1,24,1,0,0,267
4,3,1,1,23,0,0,0,82
6,2,4,1,24,1,0,0,74
3,2,1,1,28,0,0,0,646
3,2,1,1,28,0,0,0,250
3,2,1,1,28,0,0,0,1126
4,3,1,1,77,1,0,0,389
4,2,2,1,45,0,0,0,609
11,8,3,2,49,1,0,0,310
24,18,6,1,51,0,0,0,617
6,3,3,2,28,0,0,0,499
3,2,1,1,55,0,0,0,117
2,0,2,1,26,0,0,0,313
24,18,6,1,4,0,0,0,387
4,2,2,1,4,0,0,0,729
2,0,2,1,26,0,0,0,1982
3,2,1,1,28,0,0,0,2126
6,3,3,1,37,0,0,0,1908
2,0,2,1,26,0,0,0,382
6,3,3,1,37,0,0,0,1070
23,17,6,1,6,1,0,0,1019
4,2,2,1,77,0,0,0,154
134,105,29,2,37,0,0,0,1713
20,10,10,1,10,0,0,0,477
4,3,1,1,28,0,0,0,35
4,2,2,1,4,0,0,0,87
4,3,1,1,28,0,0,0,50
5,4,1,1,27,1,0,0.00699300699300699,143
3,2,1,1,28,0,0,0.000541711809317443,1846
23,11,12,4,24,0,0,0,485
3,2,1,1,28,0,0,0,768
38,23,15,1,53,1,0,0,6747
14,4,10,1,86,1,0,0,1680
5,2,3,2,0,1,0,0,2052
3,2,1,1,29,0,0,0,1804
6,3,3,1,80,1,0,0,1044
6,3,3,1,37,0,0,0,718
4,2,2,1,39,0,0,0,418
6,3,3,1,37,0,0,0,1410
6,3,3,1,37,0,0,0,675
17,9,8,1,29,0,0,0,270
6,3,3,1,37,0,0,0,486
6,3,3,1,37,0,0,0,339
55,29,26,2,56,2,0,0,1152
3,2,1,1,29,0,0,0,1111
3,2,1,1,29,0,0,0,959
58,41,17,3,34,1,0,0,1488
4,2,2,1,77,0,0,0,154
112,94,18,2,37,0,0,0,1674
24,12,12,2,10,1,0,0,538
8,1,7,1,9,0,0,0,122
6,3,3,1,22,1,0,0,56
5,4,1,1,27,1,0,0.00552486187845304,181
150,25,125,1,45,0,0,0,1215
22,5,17,1,45,0,0,0,525
5,4,1,1,50,0,0,0,466
3,2,1,1,29,0,0,0,797
