CODECHURN,LOCADDED,LOCDELETED,REVISIONS,AGE,BUGFIXES,REFACTORINGS,ERROR_DENSITY,LOC
3,1,2,1,69,0,0,0,2255
11,9,2,3,133,1,0,0.00027122321670735,3687
13,9,4,3,9,1,0,0.000919963201471941,1087
31,23,8,3,69,1,0,0,2208
19,9,10,2,106,0,0,0,1604
402,282,120,16,8,3,0,0.000328299409061064,3046
35,19,16,2,36,1,0,0.00325732899022801,1842
2,1,1,1,102,1,0,0,581
2,1,1,1,102,1,0,0,213
3,3,0,1,119,1,0,0,1702
5,3,2,2,85,2,0,0,357
91,68,23,8,7,1,0,0.000462534690101758,2162
1,0,1,1,118,0,0,0,1626
7,3,4,2,141,0,0,0,1170
4,2,2,1,102,1,0,0,405
6,4,2,2,68,2,0,0.00159744408945687,626
144,127,17,6,17,4,0,0,890
66,59,7,3,93,0,0,0.0182648401826484,219
6,3,3,2,44,1,0,0,1729
98,83,15,5,3,1,0,0,929
8,7,1,2,5,1,0,0,413
2,1,1,1,156,1,0,0,209
178,142,36,9,72,1,0,0.00200400801603206,499
316,298,18,4,14,1,0,0.0027027027027027,2220
8,7,1,2,102,1,0,0.004,250
2,1,1,1,163,1,0,0,1335
88,67,21,8,17,2,0,0.00296987696224014,2357
103,97,6,5,51,3,0,0,1275
21,12,9,3,38,1,0,0.00210526315789474,1425
119,101,18,2,36,1,0,0.0223463687150838,358
49,43,6,2,97,1,0,0.00309597523219814,323
167,157,10,7,33,2,0,0.0129151291512915,542
318,312,6,4,7,1,0,0.00402252614641995,1243
15,13,2,3,67,2,0,0,614
6,6,0,1,19,0,0,0,77
32,14,18,6,8,2,0,0,340
77,53,24,3,108,1,0,0.00373134328358209,268
46,43,3,2,17,0,0,0.00843881856540084,711
46,43,3,4,72,2,0,0.00666666666666667,150
3,1,2,2,102,1,0,0.00148367952522255,674
8,4,4,1,116,0,0,0,2256
22,11,11,3,85,2,0,0,1013
4,2,2,1,171,0,0,0,624
2,1,1,1,119,1,0,0,325
15,12,3,2,18,0,0,0.00127226463104326,786
131,113,18,4,119,1,0,0,1553
7,3,4,2,51,0,0,0,939
2,1,1,1,177,1,0,0,815
681,663,18,7,66,2,0,0,735
1,1,0,1,2,0,0,0,1457
5,1,4,1,119,0,0,0.00339750849377123,883
1,1,0,1,129,0,0,0,131
12,6,6,3,84,1,0,0,2551
8,6,2,2,170,1,0,0,203
45,26,19,2,2,0,0,0,1388
12,12,0,2,144,0,0,0,904
22,11,11,1,123,1,0,0.00211416490486258,473
2,1,1,1,115,0,0,0,1271
27,11,16,2,2,0,0,0,650
2,0,2,1,69,0,0,0.000952380952380952,1050
12,5,7,3,67,1,0,0.000585480093676815,1708
14,7,7,4,67,3,0,0,1669
45,40,5,3,37,0,0,0.000774293457220286,2583
121,94,27,4,23,2,0,0,856
0,0,0,1,116,0,0,0,266
0,0,0,1,116,0,0,0,145
0,0,0,1,116,0,0,0,249
428,423,5,8,116,1,0,0,504
0,0,0,1,116,0,0,0,25
6,1,5,1,67,0,0,0,277
4,2,2,1,84,1,0,0,320
14,9,5,3,2,1,0,0.000444642063139173,2249
8,4,4,3,36,1,0,0,1238
6,3,3,2,63,1,0,0,769
299,131,168,2,95,0,0,0,250
6,3,3,1,169,0,0,0,105
5,5,0,2,94,1,0,0,55
50,35,15,2,95,0,0,0,113
455,345,110,9,95,1,0,0,1549
43,4,39,3,112,1,0,0,203
172,125,47,6,3,0,0,0.000648929266709929,1541
441,330,111,3,95,0,0,0,446
0,0,0,1,91,0,0,0,288
114,113,1,7,19,1,0,0,384
0,0,0,1,91,0,0,0,26
11,6,5,2,79,1,0,0.00119760479041916,835
6,3,3,1,114,0,0,0,200
17,14,3,3,30,0,0,0,80
5,1,4,2,81,0,0,0.00328947368421053,304
479,466,13,23,8,0,0,0.00158982511923688,629
89,40,49,6,81,3,0,0.000767459708365311,1303
3,0,3,1,81,0,0,0,117
5,1,4,2,65,0,0,0,492
140,124,16,6,65,0,0,0,619
27,22,5,5,8,1,0,0,205
668,513,155,15,8,3,0,0.00189993666877771,1579
62,57,5,3,4,0,0,0,716
346,293,53,28,2,1,0,0,1921
119,103,16,8,4,0,0,0,1041
409,399,10,8,2,0,0,0,490
18,18,0,2,8,0,0,0,190
56,46,10,4,4,1,0,0,575
97,66,31,9,3,1,0,0.0009000900090009,1111
6,0,6,2,87,1,0,0,305
657,596,61,27,2,3,0,0,945
48,30,18,6,52,1,0,0,534
31,24,7,4,65,0,0,0,304
92,67,25,8,3,0,0,0,485
84,69,15,7,9,1,0,0,1909
4,0,4,1,81,0,0,0,685
6,1,5,2,65,0,0,0,559
6,1,5,2,65,0,0,0,419
30,23,7,5,8,1,0,0,213
560,475,85,17,0,2,0,0,1259
22,10,12,6,45,4,0,0,530
63,4,59,4,71,0,0,0.00235294117647059,425
305,233,72,55,0,1,0,0,726
744,486,258,11,71,0,0,0.000878734622144112,1138
139,111,28,11,4,1,0,0.000558035714285714,1792
124,120,4,6,4,0,0,0,351
290,207,83,15,2,1,0,0.000420698359276399,2377
2,1,1,1,163,1,0,0,485
7,2,5,2,81,0,0,0,920
6,3,3,1,114,0,0,0,751
46,31,15,7,9,1,0,0,325
133,73,60,7,93,1,0,0,759
65,46,19,5,21,3,0,0.00102669404517454,974
568,532,36,18,65,2,0,0.00123915737298637,807
4,0,4,1,81,0,0,0,261
3,1,2,2,84,1,0,0,268
203,181,22,7,0,1,0,0.00227790432801822,439
1264,1166,98,52,2,1,0,0.000793965859468043,2519
74,64,10,7,32,6,0,0.000976324139614352,4097
201,126,75,3,21,2,0,0.00256410256410256,780
453,434,19,4,9,1,0,0,948
