CODECHURN,LOCADDED,LOCDELETED,REVISIONS,AGE,BUGFIXES,REFACTORINGS,ERROR_DENSITY,LOC
48,25,23,3,25,3,3,0,1388
159,92,67,4,25,4,4,0,2362
136,74,62,5,25,5,5,0,1102
65,32,33,3,64,3,3,0,736
23,14,9,3,25,3,3,0,475
65,8,57,2,64,2,2,0,290
924,603,321,5,25,5,5,0,2466
0,0,0,1,25,1,1,0,67
0,0,0,1,93,1,1,0,54
24,11,13,2,64,2,2,0,604
17,8,9,2,64,2,2,0,269
128,94,34,3,44,3,3,0,1596
230,191,39,5,25,5,4,0,447
67,6,61,2,64,2,2,0,121
0,0,0,1,124,1,1,0,0
1456,934,522,8,9,8,6,0,6341
0,0,0,1,124,1,1,0,0
0,0,0,1,124,1,1,0,0
4289,2319,1970,8,7,8,6,0,6170
29,22,7,4,44,4,4,0,502
2215,1835,380,7,25,7,6,0,2743
56,32,24,2,64,2,2,0,301
249,146,103,6,25,6,6,0,2720
7,3,4,1,124,1,1,0,449
74,37,37,1,64,1,1,0,1152
734,385,349,7,25,7,6,0,2832
22,12,10,3,93,3,2,0,252
107,54,53,4,25,4,4,0,524
32,18,14,4,44,4,4,0,226
678,420,258,4,64,4,4,0,527
15,8,7,2,109,2,2,0,49
13,9,4,3,25,3,3,0,232
42,20,22,4,44,4,4,0,742
85,42,43,3,44,3,3,0,1050
597,506,91,5,44,5,4,0,665
180,133,47,4,25,4,4,0,326
20,10,10,2,9,2,1,0,902
104,51,53,5,25,5,5,0,1112
12,4,8,2,44,2,2,0,218
20,11,9,4,25,4,4,0,284
10,5,5,1,124,1,1,0,495
356,219,137,5,25,5,5,0,2454
292,152,140,5,25,4,4,0,1080
125,81,44,3,25,3,3,0,250
177,82,95,3,25,3,3,0,1352
95,8,87,2,44,2,2,0,490
13,6,7,1,44,1,1,0,98
11,6,5,2,44,2,2,0,244
306,160,146,7,25,6,5,0.00377358490566038,795
80,46,34,3,44,3,3,0,215
3,2,1,1,124,1,1,0,209
2,1,1,1,124,1,1,0,116
16,9,7,3,25,3,2,0,1052
1747,885,862,5,25,5,5,0,1591
127,48,79,2,64,2,2,0,729
0,0,0,1,124,1,1,0,0
80,38,42,3,64,3,3,0,174
27,6,21,1,44,1,1,0,91
29,13,16,3,44,3,3,0,104
13,7,6,2,44,2,2,0,38
20,13,7,2,44,2,2,0,58
0,0,0,1,64,1,1,0,0
0,0,0,1,64,1,1,0,0
628,492,136,4,25,4,4,0,662
531,382,149,4,25,4,4,0,1423
12,12,0,1,44,1,1,0,30
35,13,22,1,124,1,1,0,62
2,1,1,1,124,1,1,0,14
67,34,33,3,44,3,3,0,287
13,6,7,1,64,1,1,0,49
9,8,1,2,44,2,2,0,21
181,113,68,4,25,4,4,0,424
23,15,8,3,25,3,3,0,77
2,1,1,1,124,1,1,0,45
21,9,12,2,64,2,2,0,135
12,7,5,1,124,1,1,0,271
25,24,1,1,64,1,1,0,41
77,11,66,2,64,2,2,0,55
11,5,6,1,64,1,1,0,33
0,0,0,1,25,1,1,0,19
0,0,0,1,64,1,1,0,0
528,502,26,4,9,4,3,0,3565
108,64,44,4,25,4,4,0,2859
17,16,1,2,1,2,1,0.00537634408602151,186
146,85,61,5,25,5,5,0,1237
80,76,4,3,44,3,3,0,672
71,68,3,3,64,3,3,0,128
0,0,0,1,109,1,1,0,114
886,428,458,1,64,1,1,0,560
9,5,4,1,64,1,1,0,74
14,7,7,1,44,1,1,0,263
13,10,3,3,25,3,3,0,100
2,1,1,1,25,1,1,0,175
47,23,24,4,25,4,4,0,278
76,76,0,1,25,1,1,0,168
0,0,0,1,93,1,1,0,37
96,51,45,3,44,3,3,0,221
3,2,1,1,64,1,1,0,133
125,46,79,2,64,2,2,0,81
25,6,19,1,124,1,1,0,215
213,190,23,3,25,3,3,0,355
52,10,42,2,64,2,2,0,391
79,69,10,3,25,3,3,0,474
15,11,4,1,64,1,1,0,140
