CODECHURN,LOCADDED,LOCDELETED,REVISIONS,AGE,BUGFIXES,REFACTORINGS,ERROR_DENSITY,LOC
18,9,9,6,38,0,0,0,180
759,387,372,18,1,3,6,0.0147783251231527,203
6,3,3,6,38,0,0,0,144
87,69,18,6,2,0,0,0,255
0,0,0,3,45,0,0,0,109
63,60,3,12,2,0,6,0,106
0,0,0,3,45,0,0,0,45
120,99,21,9,38,0,3,0,285
18,18,0,9,1,3,0,0,0
12,9,3,9,1,3,0,0,0
39,39,0,9,1,3,0,0,0
0,0,0,6,10,0,3,0,0
771,603,168,15,43,3,0,0,0
84,3,81,6,50,0,0,0,43
498,333,165,24,10,3,3,0,120
1797,1041,756,33,6,6,3,0,309
138,87,51,21,42,3,0,0,58
0,0,0,3,10,0,3,0,95
375,213,162,15,7,0,3,0,255
0,0,0,3,52,0,0,0,48
0,0,0,6,56,0,0,0,0
0,0,0,6,56,0,0,0,0
0,0,0,6,56,0,0,0,0
12,6,6,9,62,3,3,0,0
1410,1095,315,69,1,15,6,0,0
0,0,0,6,63,0,3,0,0
0,0,0,3,65,0,0,0,196
30,15,15,6,1,0,0,0.0175438596491228,684
0,0,0,6,56,0,0,0,0
0,0,0,6,56,0,0,0,0
0,0,0,6,43,0,0,0,0
39,12,27,12,43,0,0,0,0
0,0,0,6,49,0,0,0,0
240,231,9,12,3,3,0,0,475
2106,939,1167,21,42,0,0,0,98
18,18,0,9,56,0,0,0,0
0,0,0,6,44,0,3,0,0
1389,1029,360,18,43,3,0,0,0
0,0,0,3,43,0,0,0,465
24,12,12,9,29,0,0,0,0
6,3,3,9,29,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
24,15,9,9,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,3,24,0,0,0,44
0,0,0,3,24,0,0,0,52
330,303,27,9,10,3,0,0,134
234,219,15,9,24,0,0,0,0
6,3,3,6,10,3,0,0,42
18,6,12,6,10,3,0,0,65
162,87,75,12,10,3,0,0,61
267,216,51,9,62,0,0,0,0
90,54,36,12,61,0,0,0,0
0,0,0,6,61,0,0,0,0
480,417,63,18,61,0,0,0,0
0,0,0,6,62,0,0,0,0
81,69,12,21,62,0,0,0,0
24,15,9,9,62,0,0,0,0
6,3,3,9,52,0,0,0,0
0,0,0,6,62,0,0,0,0
0,0,0,6,62,0,0,0,0
651,540,111,15,62,0,0,0,0
0,0,0,6,62,0,0,0,0
327,39,288,15,52,0,0,0,0
609,153,456,18,52,0,0,0,0
171,27,144,12,52,0,0,0,0
114,24,90,15,29,0,0,0,0
186,144,42,27,61,0,0,0,0
6,6,0,9,61,0,0,0,0
12,9,3,9,61,0,0,0,0
0,0,0,6,61,0,0,0,0
0,0,0,6,61,0,0,0,0
6,6,0,9,52,0,0,0,0
12,9,3,9,52,0,0,0,0
0,0,0,6,52,0,0,0,0
9,3,6,9,29,3,0,0,0
168,135,33,18,61,0,0,0,0
0,0,0,6,62,0,0,0,0
3,3,0,9,52,0,0,0,0
459,228,231,24,61,0,0,0,0
33,21,12,15,29,3,0,0,0
15,12,3,12,29,0,0,0,0
60,39,21,12,52,0,0,0,0
177,153,24,21,29,0,0,0,0
66,36,30,18,61,0,0,0,0
0,0,0,6,62,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
6,3,3,9,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,52,0,0,0,0
0,0,0,6,61,0,0,0,0
27,15,12,12,61,0,0,0,0
0,0,0,6,61,0,0,0,0
417,171,246,12,61,0,0,0,0
0,0,0,6,52,0,0,0,0
21,12,9,12,62,0,0,0,0
0,0,0,6,52,0,0,0,0
159,138,21,9,52,0,0,0,0
54,12,42,12,52,0,0,0,0
18,18,0,12,28,0,0,0,0
414,363,51,24,61,0,0,0,0
447,216,231,15,61,0,0,0,0
0,0,0,6,28,0,0,0,0
