CODECHURN,LOCADDED,LOCDELETED,REVISIONS,AGE,BUGFIXES,REFACTORINGS,ERROR_DENSITY,LOC
54,36,18,4,10,0,0,0,1291
2,1,1,1,37,0,0,0,1060
74,48,26,4,1,0,0,0,414
193,128,65,4,10,0,0,0,1759
110,99,11,2,54,0,0,0,1229
2,1,1,1,37,0,0,0,378
91,54,37,4,37,0,0,0,1295
0,0,0,1,143,0,0,0,118
0,0,0,1,143,0,0,0,1816
0,0,0,1,143,0,0,0,287
0,0,0,1,143,0,0,0,59
0,0,0,1,143,0,0,0,155
0,0,0,1,143,0,0,0,100
0,0,0,1,143,0,0,0,125
0,0,0,1,143,0,0,0,99
0,0,0,1,143,0,0,0,737
0,0,0,1,143,0,0,0,89
0,0,0,1,143,0,0,0,170
0,0,0,1,143,0,0,0,187
0,0,0,1,143,0,0,0,167
0,0,0,1,143,0,0,0,263
0,0,0,1,143,0,0,0,156
0,0,0,1,143,0,0,0,176
0,0,0,1,143,0,0,0,43
0,0,0,1,143,0,0,0,414
0,0,0,1,143,0,0,0,493
0,0,0,1,143,0,0,0,549
0,0,0,1,143,0,0,0,365
0,0,0,1,143,0,0,0,315
0,0,0,1,143,0,0,0,41
0,0,0,1,143,0,0,0,606
0,0,0,1,143,0,0,0,607
0,0,0,1,143,0,0,0,92
0,0,0,1,143,0,0,0,1119
0,0,0,1,143,0,0,0,2312
0,0,0,1,143,0,0,0,810
0,0,0,1,143,0,0,0,126
0,0,0,1,143,0,0,0,119
0,0,0,1,143,0,0,0,130
0,0,0,1,143,0,0,0,187
0,0,0,1,143,0,0,0,81
0,0,0,1,143,0,0,0,353
0,0,0,1,143,0,0,0,2075
0,0,0,1,143,0,0,0,34
0,0,0,1,143,0,0,0,196
0,0,0,1,143,0,0,0,132
0,0,0,1,143,0,0,0,105
0,0,0,1,143,0,0,0,175
0,0,0,1,143,0,0,0,126
0,0,0,1,143,0,0,0,120
0,0,0,1,143,0,0,0,348
0,0,0,1,143,0,0,0,405
0,0,0,1,143,0,0,0,242
0,0,0,1,143,0,0,0,322
0,0,0,1,143,0,0,0,70
0,0,0,1,143,0,0,0,528
0,0,0,1,143,0,0,0,74
0,0,0,1,143,0,0,0,261
0,0,0,1,143,0,0,0,274
0,0,0,1,143,0,0,0,1218
0,0,0,1,143,0,0,0,560
0,0,0,1,143,0,0,0,569
0,0,0,1,143,0,0,0,109
0,0,0,1,143,0,0,0,171
0,0,0,1,143,0,0,0,137
0,0,0,1,143,0,0,0,37
0,0,0,1,143,0,0,0,43
0,0,0,1,143,0,0,0,414
0,0,0,1,143,0,0,0,148
0,0,0,1,143,0,0,0,139
0,0,0,1,143,0,0,0,230
0,0,0,1,143,0,0,0,521
0,0,0,1,143,0,0,0,51
0,0,0,1,143,0,0,0,41
0,0,0,1,143,0,0,0,675
0,0,0,1,143,0,0,0,59
0,0,0,1,143,0,0,0,117
0,0,0,1,143,0,0,0,184
0,0,0,1,143,0,0,0,121
0,0,0,1,143,0,0,0,64
0,0,0,1,143,0,0,0,53
0,0,0,1,143,0,0,0,54
0,0,0,1,143,0,0,0,53
0,0,0,1,143,0,0,0,68
0,0,0,1,143,0,0,0,54
0,0,0,1,143,0,0,0,56
0,0,0,1,143,0,0,0,49
0,0,0,1,143,0,0,0,54
0,0,0,1,143,0,0,0,334
0,0,0,1,143,0,0,0,73
0,0,0,1,143,0,0,0,180
0,0,0,1,143,0,0,0,62
0,0,0,1,143,0,0,0,432
0,0,0,1,143,0,0,0,55
0,0,0,1,143,0,0,0,54
0,0,0,1,143,0,0,0,56
0,0,0,1,143,0,0,0,82
0,0,0,1,143,0,0,0,94
0,0,0,1,143,0,0,0,281
0,0,0,1,143,0,0,0,75
0,0,0,1,143,0,0,0,149
0,0,0,1,143,0,0,0,176
0,0,0,1,143,0,0,0,101
0,0,0,1,143,0,0,0,100
0,0,0,1,143,0,0,0,400
0,0,0,1,143,0,0,0,147
0,0,0,1,143,0,0,0,212
0,0,0,1,143,0,0,0,119
0,0,0,1,143,0,0,0,75
0,0,0,1,143,0,0,0,58
0,0,0,1,143,0,0,0,114
0,0,0,1,143,0,0,0,92
0,0,0,1,143,0,0,0,76
0,0,0,1,143,0,0,0,934
0,0,0,1,143,0,0,0,125
0,0,0,1,143,0,0,0,149
0,0,0,1,143,0,0,0,421
0,0,0,1,143,0,0,0,357
0,0,0,1,143,0,0,0,74
0,0,0,1,143,0,0,0,76
0,0,0,1,143,0,0,0,432
0,0,0,1,143,0,0,0,60
0,0,0,1,143,0,0,0,74
0,0,0,1,143,0,0,0,52
0,0,0,1,143,0,0,0,51
0,0,0,1,143,0,0,0,39
0,0,0,1,143,0,0,0,542
0,0,0,1,143,0,0,0,115
0,0,0,1,143,0,0,0,487
0,0,0,1,143,0,0,0,1550
1,1,0,1,55,0,0,0,596
1,1,0,1,55,1,0,0,199
135,104,31,3,55,2,0,0,2176
12,12,0,2,55,2,0,0,470
7,2,5,1,120,0,0,0,25
14,9,5,1,178,0,0,0,423
4,3,1,1,178,0,0,0,124
8,7,1,1,178,0,0,0,445
93,57,36,2,123,1,0,0,232
108,69,39,1,178,0,0,0,1122
70,41,29,1,178,0,0,0,1292
78,46,32,1,178,0,0,0,500
22,13,9,1,178,0,0,0,1124
23,13,10,1,178,0,0,0,337
53,33,20,2,178,0,0,0,514
24,13,11,1,178,0,0,0,180
6,3,3,1,123,1,0,0,234
12,5,7,1,166,0,0,0,4186
255,147,108,2,123,1,0,0,3889
35,10,25,1,178,0,0,0,1060
39,24,15,1,178,0,0,0,1065
15,11,4,1,178,0,0,0,1222
67,32,35,1,166,0,0,0,451
11,7,4,1,123,1,0,0,6035
26,3,23,1,178,0,0,0,2311
22,9,13,2,123,0,0,0,1892
1,1,0,1,96,0,0,0,109
0,0,0,1,53,0,0,0,220
0,0,0,1,53,0,0,0,759
0,0,0,1,53,0,0,0,727
0,0,0,1,53,0,0,0,416
0,0,0,1,53,0,0,0,191
0,0,0,1,53,0,0,0,1014
0,0,0,1,53,0,0,0,213
0,0,0,1,53,0,0,0,774
0,0,0,1,53,0,0,0,1056
0,0,0,1,53,0,0,0,312
0,0,0,1,53,0,0,0,287
0,0,0,1,53,0,0,0,1524
0,0,0,1,90,0,0,0,376
0,0,0,1,90,0,0,0,487
0,0,0,1,90,0,0,0,632
0,0,0,1,90,0,0,0,205
0,0,0,1,90,0,0,0,600
0,0,0,1,90,0,0,0,595
0,0,0,1,90,0,0,0,239
0,0,0,1,90,0,0,0,533
0,0,0,1,90,0,0,0,767
0,0,0,1,90,0,0,0,227
0,0,0,1,90,0,0,0,350
0,0,0,1,90,0,0,0,776
0,0,0,1,90,0,0,0,212
0,0,0,1,90,0,0,0,618
0,0,0,1,90,0,0,0,556
0,0,0,1,90,0,0,0,195
0,0,0,1,90,0,0,0,164
0,0,0,1,90,0,0,0,1514
0,0,0,1,90,0,0,0,167
0,0,0,1,90,0,0,0,782
0,0,0,1,90,0,0,0,1230
0,0,0,1,90,0,0,0,148
0,0,0,1,90,0,0,0,187
0,0,0,1,90,0,0,0,1153
0,0,0,1,53,0,0,0,338
